NotificationID	NotificationTypeID	ProcessID	TimeSpooled	Message	Error	Verbose	Sent	CenterID	Origin	Active
14621	23	103	2019-05-23 18:24:19	The Modality Order for FileID 331 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14622	22	104	2019-05-23 18:24:33	\nThe dicomTar.pl execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
14623	23	104	2019-05-23 18:24:35	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14624	23	104	2019-05-23 18:24:36	\n-> checksum for target        :  3b2b2fb69af971ea67c8743c9c127e90\n-> checksum from database :  3b2b2fb69af971ea67c8743c9c127e90\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14625	23	104	2019-05-23 18:24:36	\n==> Verifying acquisition center\n-> Center Name : OTT\n-> CenterID  : 3\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14626	23	104	2019-05-23 18:24:36	\n\n==> Trying to determine scanner ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14627	23	104	2019-05-23 18:24:36	==> scanner ID : 11\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14628	23	104	2019-05-23 18:24:36	\n==> Data found for candidate CandID: 300324, PSCID OTT324, Visit V1, Acquisition Date 2017-10-04\n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14629	23	104	2019-05-23 18:24:36	\n==> getSubjectIDs returned this CandID/DCCID : 300324\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14630	23	104	2019-05-23 18:24:36	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14631	23	104	2019-05-23 18:24:36	\nSessionID: 324\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14632	23	104	2019-05-23 18:24:36	\nExtracting tarchive /data/demo/data/tarchive/DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar in /data/not_backed_up/TarLoad-18-24-s9dOHg \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14633	23	104	2019-05-23 18:24:36	\ncd /data/not_backed_up/TarLoad-18-24-s9dOHg ; tar -xf /data/demo/data/tarchive/DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14634	11	103	2019-05-23 18:24:53	\n CandID: 300210, PSCID: OTT210, Visit: V2, Acquisition Date: 2016-08-15\n	N	Y	N	\N	tarchiveLoader.pl	Y
14635	20	103	2019-05-23 18:24:56	\n==> LEFTOVERS: 13\n --> Moving leftovers to /data/demo/data/trashbin/TarLoad-18-18-jeqEUg\n	Y	N	N	\N	tarchiveLoader.pl	Y
14636	20	103	2019-05-23 18:24:57	\n==> Done tarchiveLoader.pl execution!  Removing /data/not_backed_up/TarLoad-18-18-jeqEUg.\n	N	Y	N	\N	tarchiveLoader.pl	Y
14637	23	103	2019-05-23 18:24:57	\nThe following file /data/demo/data/tarchive//2016/DCM_2016-08-15_ImagingUpload-18-13-XVExak.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
14638	22	103	2019-05-23 18:24:57	\nThe uploaded file /data/incoming/demo/OTT210_300210_V2_deidentified.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
14639	22	103	2019-05-23 18:24:57	\nThe insertion scripts have completed with 29 minc file(s) created, and 16 minc file(s) inserted into the database \n	N	N	N	\N	imaging_upload_file.pl	Y
14640	23	104	2019-05-23 18:25:04	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35248.30000017092514313323400000172\n* Patient Name             :    OTT324_300324_V1\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2017-10-04\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14641	23	104	2019-05-23 18:25:10	\nExtracting tarchive /data/demo/data/tarchive//DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar in /data/not_backed_up/TarLoad-18-24-U7Y0wc \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14642	23	104	2019-05-23 18:25:10	\ncd /data/not_backed_up/TarLoad-18-24-U7Y0wc ; tar -xf /data/demo/data/tarchive//DCM_2017-10-04_ImagingUpload-18-19-9Uv_Pv.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14643	22	105	2019-05-23 18:25:34	\nThe candidate info validation has passed.\n	N	N	N	\N	imaging_upload_file.pl	Y
14644	23	104	2019-05-23 18:25:38	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35248.30000017092514313323400000172\n* Patient Name             :    OTT324_300324_V1\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2017-10-04\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14645	22	105	2019-05-23 18:25:54	\nThe dicomTar.pl execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
14646	23	105	2019-05-23 18:25:56	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14647	23	105	2019-05-23 18:25:56	\n-> checksum for target        :  005df4250168b2e4cd6505b22b6947cc\n-> checksum from database :  005df4250168b2e4cd6505b22b6947cc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14648	23	105	2019-05-23 18:25:56	\n==> Verifying acquisition center\n-> Center Name : ROM\n-> CenterID  : 4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14649	23	105	2019-05-23 18:25:56	\n\n==> Trying to determine scanner ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14650	23	105	2019-05-23 18:25:56	==> scanner ID : 12\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14651	23	105	2019-05-23 18:25:56	\n==> Data found for candidate CandID: 400162, PSCID ROM162, Visit V6, Acquisition Date 2016-08-15\n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14652	23	105	2019-05-23 18:25:56	\n==> getSubjectIDs returned this CandID/DCCID : 400162\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14653	23	105	2019-05-23 18:25:56	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14654	23	105	2019-05-23 18:25:56	\nSessionID: 542\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14655	23	105	2019-05-23 18:25:56	\nExtracting tarchive /data/demo/data/tarchive/DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar in /data/not_backed_up/TarLoad-18-25-iDh09l \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14656	23	105	2019-05-23 18:25:56	\ncd /data/not_backed_up/TarLoad-18-25-iDh09l ; tar -xf /data/demo/data/tarchive/DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14657	23	105	2019-05-23 18:26:00	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35412.30000010011218010326500000001\n* Patient Name             :    ROM162_400162_V6\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2016-08-15\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14658	23	105	2019-05-23 18:26:00	\nExtracting tarchive /data/demo/data/tarchive//DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar in /data/not_backed_up/TarLoad-18-25-zqt3o0 \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14659	23	105	2019-05-23 18:26:00	\ncd /data/not_backed_up/TarLoad-18-25-zqt3o0 ; tar -xf /data/demo/data/tarchive//DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14660	23	105	2019-05-23 18:26:05	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35412.30000010011218010326500000001\n* Patient Name             :    ROM162_400162_V6\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2016-08-15\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14661	23	105	2019-05-23 18:26:25	\nfind /data/not_backed_up/TarLoad-18-25-zqt3o0/ImagingUpload-18-25-i9GRv3 -type f  | /data/demo/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file  -attvalue 0018 0024 -series_descr -stdin | sort -n -k1 -k2 -k7 -k3 -k6 -k4  | grep -iv -P "\\t(localizer|scout)\\s*$" | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /data/not_backed_up/TarLoad-18-25-zqt3o0 \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14662	23	105	2019-05-23 18:26:25	\n### These MINC files have been created: \n/data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_2_mri.mnc\n/data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_3_mri.mnc\n/data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14663	20	105	2019-05-23 18:26:25	\nNumber of MINC files that will be considered for inserting into the database: 3\n	N	Y	N	\N	tarchiveLoader.pl	Y
14664	23	105	2019-05-23 18:26:25	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14665	23	105	2019-05-23 18:26:25	\nmv /data/demo/data/tarchive//DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar /data/demo/data/tarchive//2016/DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14666	23	105	2019-05-23 18:26:26	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14667	23	105	2019-05-23 18:26:27	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14668	23	105	2019-05-23 18:26:27	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14669	23	105	2019-05-23 18:26:27	\n--> md5: 0afbd4b1931357544bb73e940cb75b28\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14670	23	105	2019-05-23 18:26:27	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14671	23	105	2019-05-23 18:26:27	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14672	23	105	2019-05-23 18:26:27	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14673	23	105	2019-05-23 18:26:27	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14674	23	105	2019-05-23 18:26:27	\nFile /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_2_mri.mnc \nmoved to:\n/data/demo/data/assembly/400162/V6/mri/native/demo_400162_V6_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14675	23	105	2019-05-23 18:26:27	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14676	23	105	2019-05-23 18:26:27	\nFileID: 332\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14677	12	105	2019-05-23 18:26:27	\n CandID: 400162, PSCID: ROM162, Visit: V6, Acquisition Date: 20160815, Series Description t1_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
14678	23	105	2019-05-23 18:26:29	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14679	23	105	2019-05-23 18:26:30	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14680	23	105	2019-05-23 18:26:30	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14681	23	105	2019-05-23 18:26:30	\n--> md5: c80c8f7254e28a19218110e0d4c02e50\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14682	23	105	2019-05-23 18:26:30	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14683	23	105	2019-05-23 18:26:30	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14684	23	105	2019-05-23 18:26:30	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14685	23	105	2019-05-23 18:26:30	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14686	23	105	2019-05-23 18:26:30	\nFile /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_3_mri.mnc \nmoved to:\n/data/demo/data/assembly/400162/V6/mri/native/demo_400162_V6_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14687	23	105	2019-05-23 18:26:30	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14688	23	105	2019-05-23 18:26:30	\nFileID: 333\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14689	12	105	2019-05-23 18:26:30	\n CandID: 400162, PSCID: ROM162, Visit: V6, Acquisition Date: 20160815, Series Description t2_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
14690	23	105	2019-05-23 18:26:33	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14691	23	105	2019-05-23 18:26:33	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14692	23	105	2019-05-23 18:26:33	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14693	23	105	2019-05-23 18:26:33	\n--> md5: 3e991828b375e2de78023ee9ceece7e4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14694	23	105	2019-05-23 18:26:33	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14695	23	105	2019-05-23 18:26:33	\nAcquisition protocol is dwi25\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14696	23	105	2019-05-23 18:26:33	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: warning\n	Y	N	N	\N	MRIProcessingUtility.pm	Y
14697	23	105	2019-05-23 18:26:33	\nAcq protocol: dwi25 - ID: 66\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14698	23	105	2019-05-23 18:26:33	\nFile /data/not_backed_up/TarLoad-18-25-zqt3o0/rom162_400162_v6_20160815_130103_4_mri.mnc \nmoved to:\n/data/demo/data/assembly/400162/V6/mri/native/demo_400162_V6_dwi25_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14699	23	105	2019-05-23 18:26:33	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14700	23	105	2019-05-23 18:26:34	\nFileID: 334\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14701	12	105	2019-05-23 18:26:34	\n CandID: 400162, PSCID: ROM162, Visit: V6, Acquisition Date: 20160815, Series Description ep2d_dif  25dir NO ANGLE\n	N	Y	N	\N	minc_insertion.pl	Y
14702	23	105	2019-05-23 18:26:42	The SNR can not be computed for demo_400162_V6_dwi25_001.mnc as the imaging modality is not supported by the SNR computation. The supported modalities for your projects are flair, t1, t2, pd.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14703	23	105	2019-05-23 18:26:42	The Modality Order for FileID 332 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14704	23	105	2019-05-23 18:26:42	The Modality Order for FileID 333 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14705	23	105	2019-05-23 18:26:42	The Modality Order for FileID 334 was updated to 1 \n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14706	11	105	2019-05-23 18:26:48	\n CandID: 400162, PSCID: ROM162, Visit: V6, Acquisition Date: 2016-08-15\n	N	Y	N	\N	tarchiveLoader.pl	Y
14707	20	105	2019-05-23 18:26:48	\n==> Done tarchiveLoader.pl execution!  Removing /data/not_backed_up/TarLoad-18-25-zqt3o0.\n	N	Y	N	\N	tarchiveLoader.pl	Y
14708	23	105	2019-05-23 18:26:48	\nThe following file /data/demo/data/tarchive//2016/DCM_2016-08-15_ImagingUpload-18-25-i9GRv3.tar\n was found\n	N	Y	N	\N	ImagingUpload.pm	Y
14709	22	105	2019-05-23 18:26:48	\nThe uploaded file /data/incoming/demo/ROM162_400162_V6_deidentified.zip has been removed\n\n	N	N	N	\N	imaging_upload_file.pl	Y
14710	22	105	2019-05-23 18:26:48	\nThe insertion scripts have completed with 3 minc file(s) created, and 3 minc file(s) inserted into the database \n	N	N	N	\N	imaging_upload_file.pl	Y
14711	22	106	2019-05-23 18:27:27	\nThe candidate info validation has passed.\n	N	N	N	\N	imaging_upload_file.pl	Y
14712	22	106	2019-05-23 18:28:00	\nThe dicomTar.pl execution has successfully completed\n	N	N	N	\N	imaging_upload_file.pl	Y
14713	23	106	2019-05-23 18:28:02	\n==> verifying dicom archive md5sum (checksum)\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14714	23	106	2019-05-23 18:28:02	\n-> checksum for target        :  2a7a42952850bff6d208aaa09045173c\n-> checksum from database :  2a7a42952850bff6d208aaa09045173c\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14715	23	106	2019-05-23 18:28:02	\n==> Verifying acquisition center\n-> Center Name : ROM\n-> CenterID  : 4\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14716	23	106	2019-05-23 18:28:02	\n\n==> Trying to determine scanner ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14717	23	106	2019-05-23 18:28:02	==> scanner ID : 12\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14718	23	106	2019-05-23 18:28:02	\n==> Data found for candidate CandID: 400168, PSCID ROM168, Visit V2, Acquisition Date 2016-08-19\n 	N	Y	N	\N	MRIProcessingUtility.pm	Y
14719	23	106	2019-05-23 18:28:02	\n==> getSubjectIDs returned this CandID/DCCID : 400168\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14720	23	106	2019-05-23 18:28:02	\n==> Getting session ID\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14721	23	106	2019-05-23 18:28:02	\nSessionID: 1411\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14722	23	106	2019-05-23 18:28:02	\nExtracting tarchive /data/demo/data/tarchive/DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar in /data/not_backed_up/TarLoad-18-28-0pUBaV \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14723	23	106	2019-05-23 18:28:02	\ncd /data/not_backed_up/TarLoad-18-28-0pUBaV ; tar -xf /data/demo/data/tarchive/DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14724	23	106	2019-05-23 18:28:10	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35412.30000010091411474051500000007\n* Patient Name             :    ROM168_400168_V2\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2016-08-19\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14725	23	106	2019-05-23 18:28:11	\nExtracting tarchive /data/demo/data/tarchive//DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar in /data/not_backed_up/TarLoad-18-28-F6GWAt \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14726	23	106	2019-05-23 18:28:11	\ncd /data/not_backed_up/TarLoad-18-28-F6GWAt ; tar -xf /data/demo/data/tarchive//DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14727	23	106	2019-05-23 18:28:21	\n<STUDY>\n<STUDY_INFO>\n* Unique Study ID          :    1.3.12.2.1107.5.2.32.35412.30000010091411474051500000007\n* Patient Name             :    ROM168_400168_V2\n* Patient ID               :\n* Patient date of birth    :\n* Scan Date                :    2016-08-19\n* Patient Sex              :\n* Scanner Model Name       :    TrioTim\n* Scanner Software Version :    syngo MR B17\n* Institution Name         :\n* Modality                 :    MR\n\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14728	23	106	2019-05-23 18:28:53	\nfind /data/not_backed_up/TarLoad-18-28-F6GWAt/ImagingUpload-18-26-C4Y94V -type f  | /data/demo/bin/mri/dicom-archive/get_dicom_info.pl -studyuid -series -echo -image -file  -attvalue 0018 0024 -series_descr -stdin | sort -n -k1 -k2 -k7 -k3 -k6 -k4  | grep -iv -P "\\t(localizer|scout)\\s*$" | cut -f 5 | dcm2mnc -dname '' -stdin -clobber -usecoordinates /data/not_backed_up/TarLoad-18-28-F6GWAt \n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14729	23	106	2019-05-23 18:28:54	\n### These MINC files have been created: \n/data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_2_mri.mnc\n/data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_3_mri.mnc\n/data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_4_mri.mnc\n/data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_16_mri.mnc\n/data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_17_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14730	20	106	2019-05-23 18:28:54	\nNumber of MINC files that will be considered for inserting into the database: 5\n	N	Y	N	\N	tarchiveLoader.pl	Y
14731	23	106	2019-05-23 18:28:54	\nMoving tarchive into library\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14732	23	106	2019-05-23 18:28:54	\nmv /data/demo/data/tarchive//DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar /data/demo/data/tarchive//2016/DCM_2016-08-19_ImagingUpload-18-26-C4Y94V.tar\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14733	23	106	2019-05-23 18:28:55	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14734	23	106	2019-05-23 18:28:55	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_2_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14735	23	106	2019-05-23 18:28:55	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14736	23	106	2019-05-23 18:28:55	\n--> md5: c43eca59ed5b5a231e20eede44792aaf\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14737	23	106	2019-05-23 18:28:55	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14738	23	106	2019-05-23 18:28:55	\nAcquisition protocol is t1\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14739	23	106	2019-05-23 18:28:55	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14740	23	106	2019-05-23 18:28:55	\nAcq protocol: t1 - ID: 44\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14741	23	106	2019-05-23 18:28:55	\nFile /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_2_mri.mnc \nmoved to:\n/data/demo/data/assembly/400168/V2/mri/native/demo_400168_V2_t1_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14742	23	106	2019-05-23 18:28:55	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14743	23	106	2019-05-23 18:28:56	\nFileID: 335\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14744	12	106	2019-05-23 18:28:56	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 20160819, Series Description t1_mpr_1mm_p2_pos50\n	N	Y	N	\N	minc_insertion.pl	Y
14745	23	106	2019-05-23 18:28:58	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14746	23	106	2019-05-23 18:28:58	\n--> mapping DICOM parameter for /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_3_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14747	23	106	2019-05-23 18:28:59	\n==> computing md5 hash for MINC body.\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14748	23	106	2019-05-23 18:28:59	\n--> md5: aeb4597e800df29a60a72189412ce132\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14749	23	106	2019-05-23 18:28:59	\n==> verifying acquisition protocol\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14750	23	106	2019-05-23 18:28:59	\nAcquisition protocol is t2\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14751	23	106	2019-05-23 18:28:59	\nextra_file_checks from table mri_protocol_check logged in table mri_violations_log: pass\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14752	23	106	2019-05-23 18:28:59	\nAcq protocol: t2 - ID: 45\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14753	23	106	2019-05-23 18:28:59	\nFile /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_3_mri.mnc \nmoved to:\n/data/demo/data/assembly/400168/V2/mri/native/demo_400168_V2_t2_001.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14754	23	106	2019-05-23 18:28:59	\nRegistering file into database\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14755	23	106	2019-05-23 18:28:59	\nFileID: 336\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
14756	12	106	2019-05-23 18:28:59	\n CandID: 400168, PSCID: ROM168, Visit: V2, Acquisition Date: 20160819, Series Description t2_spc_1mm_p2\n	N	Y	N	\N	minc_insertion.pl	Y
14757	23	106	2019-05-23 18:29:01	\n==> Loading file from disk /data/not_backed_up/TarLoad-18-28-F6GWAt/rom168_400168_v2_20160819_132827_4_mri.mnc\n	N	Y	N	\N	MRIProcessingUtility.pm	Y
